"DATA_LOAD_ID","RAW_SRC_PK","RAW_SRC_PK_TYP","RAW_FK","RAW_FK_TYP","PRIM_ADDR_TYP","PRIM_ADDR1","PRIM_CITY","PRIM_ST","PRIM_POSTAL_CODE"
ALL_FDIC_201904,"1,324,853,151",PR_RECORD_ID,"29447",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"224 EAST BROAD STREET",RICHMOND,VIRGINIA,"23219"
ALL_FDIC_201904,"1,324,853,162",PR_RECORD_ID,"29458",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"701 MAIN STREET",JOPLIN,MISSOURI,"64801"
ALL_FDIC_201904,"1,324,853,163",PR_RECORD_ID,"29459",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"2020 CAREY AVE",CHEYENNE,WYOMING,"82001"
ALL_FDIC_201904,"1,324,853,176",PR_RECORD_ID,"29472",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"1015 COMMERCE STREET",WELLSBURG,WEST VIRGINIA,"26070"
ALL_FDIC_201904,"1,324,853,194",PR_RECORD_ID,"29490",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"712 WASHINGTON STREET",RAVENSWOOD,WEST VIRGINIA,"26164"
ALL_FDIC_201904,"1,324,853,195",PR_RECORD_ID,"29491",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"137 W FOURTH ST",WILLIAMSPORT,PENNSYLVANIA,"17701"
ALL_FDIC_201904,"1,324,853,199",PR_RECORD_ID,"29495",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"976 SOUTH SHANNON STREET",VAN WERT,OHIO,"45891"
ALL_FDIC_201904,"1,324,853,220",PR_RECORD_ID,"29516",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"517 OAK ST",GARNETT,KANSAS,"66032"
ALL_FDIC_201904,"1,324,853,239",PR_RECORD_ID,"29536",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"202 SECOND AVENUE S E",PIPESTONE,MINNESOTA,"56164"
ALL_FDIC_201904,"1,324,853,249",PR_RECORD_ID,"29546",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"14309 STATE HIGHWAY 13",REEDS SPRING,MISSOURI,"65737"
ALL_FDIC_201904,"1,324,853,253",PR_RECORD_ID,"29550",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"125 WEST MAIN STREET",BEDFORD,VIRGINIA,"24523"
ALL_FDIC_201904,"1,324,853,274",PR_RECORD_ID,"29571",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"116 EAST FRANKLIN STREET",KENTON,OHIO,"43326"
ALL_FDIC_201904,"1,324,853,282",PR_RECORD_ID,"29579",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"123 YORK ROAD",JENKINTOWN,PENNSYLVANIA,"19046"
ALL_FDIC_201904,"1,324,853,286",PR_RECORD_ID,"29583",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"201 NORTH MAIN STREET",ANDERSON,SOUTH CAROLINA,"29622"
ALL_FDIC_201904,"1,324,853,288",PR_RECORD_ID,"29585",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,WEST SIDE OF PUBLIC SQ,WAYNESBORO,TENNESSEE,"38485"
ALL_FDIC_201904,"1,324,853,293",PR_RECORD_ID,"29591",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"117 E COLUMBUS",BELLEFONTAINE,OHIO,"43311"
ALL_FDIC_201904,"1,324,853,295",PR_RECORD_ID,"29593",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"23RD & DAVIDSON STS",ALIQUIPPA,PENNSYLVANIA,"15001"
ALL_FDIC_201904,"1,324,853,301",PR_RECORD_ID,"29599",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"198 WEST LINCOLN AVENUE",ANAHEIM,CALIFORNIA,"92805"
ALL_FDIC_201904,"1,324,853,303",PR_RECORD_ID,"29601",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"3027 WEST LINCOLN AVE",MILWAUKEE,WISCONSIN,"53215"
ALL_FDIC_201904,"1,324,853,308",PR_RECORD_ID,"29606",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"201 PINE STREET",SAN FRANCISCO,CALIFORNIA,"94111"
ALL_FDIC_201904,"1,324,853,317",PR_RECORD_ID,"29616",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"600 TAYLOR STREET",FORT WORTH,TEXAS,"76102"
ALL_FDIC_201904,"1,324,853,324",PR_RECORD_ID,"29623",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"701 12TH STREET",WEST COLUMBIA,SOUTH CAROLINA,"29169"
ALL_FDIC_201904,"1,324,853,340",PR_RECORD_ID,"29639",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"9 MAIN ST",RANDOLPH,VERMONT,"5060"
ALL_FDIC_201904,"1,324,853,343",PR_RECORD_ID,"29642",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"630 WEST SIXTH STREET",LOS ANGELES,CALIFORNIA,"90017"
ALL_FDIC_201904,"1,324,853,349",PR_RECORD_ID,"29648",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"111 S DURBIN ST",CASPER,WYOMING,"82601"
ALL_FDIC_201904,"1,324,853,359",PR_RECORD_ID,"29658",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"17100 W CAPITOL DR",BROOKFIELD,WISCONSIN,"53005"
ALL_FDIC_201904,"1,324,853,361",PR_RECORD_ID,"29660",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"1200 MAIN STREET",GARLAND,TEXAS,"75040"
ALL_FDIC_201904,"1,324,853,365",PR_RECORD_ID,"29664",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"100 EAST SPRING STREET",NEW ALBANY,INDIANA,"47150"
ALL_FDIC_201904,"1,324,853,367",PR_RECORD_ID,"29666",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"916 MAIN ST",PERRY,GEORGIA,"31069"
ALL_FDIC_201904,"1,324,853,371",PR_RECORD_ID,"29670",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"1300 WEST MORRIS AVENUE",HAMMOND,LOUISIANA,"70403"
ALL_FDIC_201904,"1,324,853,377",PR_RECORD_ID,"29676",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"4200 8TH STREET SOUTH",WISCONSIN RAPIDS,WISCONSIN,"54494"
ALL_FDIC_201904,"1,324,853,382",PR_RECORD_ID,"29681",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"3045 CHARTIERS AVE",PITTSBURGH,PENNSYLVANIA,"15204"
ALL_FDIC_201904,"1,324,853,383",PR_RECORD_ID,"29682",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"213 NORTH 20TH STREET",BIRMINGHAM,ALABAMA,"35203"
ALL_FDIC_201904,"1,324,853,393",PR_RECORD_ID,"29692",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"1101 N STREET",LINCOLN,NEBRASKA,"68508"
ALL_FDIC_201904,"1,324,853,396",PR_RECORD_ID,"29695",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"413 MAIN STREET",COSHOCTON,OHIO,"43812"
ALL_FDIC_201904,"1,324,853,398",PR_RECORD_ID,"29697",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"622 WEST AVENUE",NORWALK,CONNECTICUT,"6850"
ALL_FDIC_201904,"1,324,853,412",PR_RECORD_ID,"29711",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"112 MAIN AVENUE",TAYLORSVILLE,NORTH CAROLINA,"28681"
ALL_FDIC_201904,"1,324,853,431",PR_RECORD_ID,"29731",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"221 S SIXTH ST",GADSDEN,ALABAMA,"35901"
ALL_FDIC_201904,"1,324,853,455",PR_RECORD_ID,"29755",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"570 WASHINGTON ST",WHITMAN,MASSACHUSETTS,"2382"
ALL_FDIC_201904,"1,324,853,459",PR_RECORD_ID,"29759",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"409 SOUTH MAIN ST",CARTHAGE,MISSOURI,"64836"
ALL_FDIC_201904,"1,324,853,482",PR_RECORD_ID,"29782",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"611 EAST COLLEGE ST",DICKSON,TENNESSEE,"37055"
ALL_FDIC_201904,"1,324,853,489",PR_RECORD_ID,"29789",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"212 WEST SEVENTH STREET",AUBURN,INDIANA,"46706"
ALL_FDIC_201904,"1,324,853,502",PR_RECORD_ID,"29802",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,ONE EAST MAIN STREET,WEST JEFFERSON,OHIO,"43162"
ALL_FDIC_201904,"1,324,853,507",PR_RECORD_ID,"29807",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"23 W WASHINGTON STREET",SHELBYVILLE,INDIANA,"46176"
ALL_FDIC_201904,"1,324,853,512",PR_RECORD_ID,"29812",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"2929 THIRD AVE N",BILLINGS,MONTANA,"59101"
ALL_FDIC_201904,"1,324,853,529",PR_RECORD_ID,"29831",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"325 CARONDELET STREET",NEW ORLEANS,LOUISIANA,"70130"
ALL_FDIC_201904,"1,324,853,531",PR_RECORD_ID,"29833",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"3915 CANAL ST",NEW ORLEANS,LOUISIANA,"70119"
ALL_FDIC_201904,"1,324,853,538",PR_RECORD_ID,"29840",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"130 W RIDGELY ROAD",TIMONIUM,MARYLAND,"21093"
ALL_FDIC_201904,"1,324,853,539",PR_RECORD_ID,"29841",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"186 MAIN STREET",BRUNSWICK,MAINE,"4011"
ALL_FDIC_201904,"1,324,853,543",PR_RECORD_ID,"29845",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"601 CLINTON STREET",DEFIANCE,OHIO,"43512"
ALL_FDIC_201904,"1,324,853,559",PR_RECORD_ID,"29861",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"435 MARKET ST",BRIGHTON,MASSACHUSETTS,"2135"
ALL_FDIC_201904,"1,324,853,562",PR_RECORD_ID,"29864",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"814 WHEELING AVENUE",CAMBRIDGE,OHIO,"43725"
ALL_FDIC_201904,"1,324,853,569",PR_RECORD_ID,"29871",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"190 SOUTH HIGH ST",COLUMBUS,OHIO,"43215"
ALL_FDIC_201904,"1,324,853,576",PR_RECORD_ID,"29879",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"161 E MAIN ST",RAMSEY,NEW JERSEY,"7446"
ALL_FDIC_201904,"1,324,853,582",PR_RECORD_ID,"29885",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"90 NORTH HIGH ST",COLUMBUS,OHIO,"43215"
ALL_FDIC_201904,"1,324,853,594",PR_RECORD_ID,"29897",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"7500 5TH AVE",BROOKLYN,NEW YORK,"11209"
ALL_FDIC_201904,"1,324,853,609",PR_RECORD_ID,"29913",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"6 S MAIN ST",JOHNSTOWN,OHIO,"43031"
ALL_FDIC_201904,"1,324,853,612",PR_RECORD_ID,"29916",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"1001 N JESSE JAMES ROAD",EXCELSIOR SPRINGS,MISSOURI,"64024"
ALL_FDIC_201904,"1,324,853,613",PR_RECORD_ID,"29917",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"2011 LEMOINE AVE",FORT LEE,NEW JERSEY,"7024"
ALL_FDIC_201904,"1,324,853,614",PR_RECORD_ID,"29918",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"5300 VETERANS BOULEVARD",METAIRIE,LOUISIANA,"70003"
ALL_FDIC_201904,"1,324,853,620",PR_RECORD_ID,"29924",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"110 WEST WATER ST",PONTIAC,ILLINOIS,"61764"
ALL_FDIC_201904,"1,324,853,623",PR_RECORD_ID,"29927",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"101 N GREENWOOD STREET",LA GRANGE,GEORGIA,"30240"
ALL_FDIC_201904,"1,324,853,628",PR_RECORD_ID,"29932",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"123 WEST LAFAYETTE",PALMYRA,MISSOURI,"63461"
ALL_FDIC_201904,"1,324,853,634",PR_RECORD_ID,"29938",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"5359 W FULLERTON AVENUE",CHICAGO,ILLINOIS,"60639"
ALL_FDIC_201904,"1,324,853,639",PR_RECORD_ID,"29943",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"6TH AND DONNER AVENUE",MONESSEN,PENNSYLVANIA,"15062"
ALL_FDIC_201904,"1,324,853,644",PR_RECORD_ID,"29948",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"324 THIRD AVENUE",HAVRE,MONTANA,"59501"
ALL_FDIC_201904,"1,324,853,645",PR_RECORD_ID,"29949",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"225 EAST BROADWAY",GLENDALE,CALIFORNIA,"91209"
ALL_FDIC_201904,"1,324,853,654",PR_RECORD_ID,"29959",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"3200 SW FREEWAY SUITE 2000",HOUSTON,TEXAS,"77042"
ALL_FDIC_201904,"1,324,853,657",PR_RECORD_ID,"29962",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"130 WHALON STREET",FITCHBURG,MASSACHUSETTS,"1420"
ALL_FDIC_201904,"1,324,853,667",PR_RECORD_ID,"29972",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"4600 WAR MEMORIAL DRIVE",PEORIA,ILLINOIS,"61614"
ALL_FDIC_201904,"1,324,853,675",PR_RECORD_ID,"29980",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"8929 SOUTH HARLEM AVENUE",BRIDGEVIEW,ILLINOIS,"60455"
ALL_FDIC_201904,"1,324,853,678",PR_RECORD_ID,"29983",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"106 BAILEY ROAD",CRYSTAL CITY,MISSOURI,"63019"
ALL_FDIC_201904,"1,324,853,685",PR_RECORD_ID,"29990",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"2121 MARKET STREET",GALVESTON,TEXAS,"77550"
ALL_FDIC_201904,"1,324,853,692",PR_RECORD_ID,"29998",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"611 CHICAGO AVENUE",PLATTSMOUTH,NEBRASKA,"68048"
ALL_FDIC_201904,"1,324,853,705",PR_RECORD_ID,"30012",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"7007 BROADWAY AVENUE",CLEVELAND,OHIO,"44105"
ALL_FDIC_201904,"1,324,853,708",PR_RECORD_ID,"30015",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"6655 W CERMAK ROAD",BERWYN,ILLINOIS,"60402"
ALL_FDIC_201904,"1,324,853,721",PR_RECORD_ID,"30029",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"552 LANDIS AVE",VINELAND,NEW JERSEY,"8360"
ALL_FDIC_201904,"1,324,853,729",PR_RECORD_ID,"30037",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,ONE UNION SQUARE,CHATTANOOGA,TENNESSEE,"37402"
ALL_FDIC_201904,"1,324,853,732",PR_RECORD_ID,"30040",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"321 NORTH THIRD ST",BURLINGTON,IOWA,"52601"
ALL_FDIC_201904,"1,324,853,738",PR_RECORD_ID,"30046",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"801 MAIN STREET",NEODESHA,KANSAS,"66757"
ALL_FDIC_201904,"1,324,853,742",PR_RECORD_ID,"30050",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"625 MAIN AVE",PASSAIC,NEW JERSEY,"7055"
ALL_FDIC_201904,"1,324,853,744",PR_RECORD_ID,"30052",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"25 ORIENT WAY",RUTHERFORD,NEW JERSEY,"7070"
ALL_FDIC_201904,"1,324,853,763",PR_RECORD_ID,"30071",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"305 N CHURCH ST",SPARTANBURG,SOUTH CAROLINA,"29301"
ALL_FDIC_201904,"1,324,853,770",PR_RECORD_ID,"30078",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"330 SOUTH TRYON STREET",CHARLOTTE,NORTH CAROLINA,"28202"
ALL_FDIC_201904,"1,324,853,772",PR_RECORD_ID,"30080",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"744 BROAD STREET",NEWARK,NEW JERSEY,"7102"
ALL_FDIC_201904,"1,324,853,774",PR_RECORD_ID,"30082",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"999 HOME PLAZA",WATERLOO,IOWA,"50701"
ALL_FDIC_201904,"1,324,853,778",PR_RECORD_ID,"30086",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"107 WEST MAIN ST",LEBANON,KENTUCKY,"40033"
ALL_FDIC_201904,"1,324,853,783",PR_RECORD_ID,"30091",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"700 BOUSH ST",NORFOLK,VIRGINIA,"23510"
ALL_FDIC_201904,"1,324,853,787",PR_RECORD_ID,"30096",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"1030 BROAD ST",NEWARK,NEW JERSEY,"7102"
ALL_FDIC_201904,"1,324,853,801",PR_RECORD_ID,"30110",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"211 LINCOLN WAY EAST",MASSILLON,OHIO,"44646"
ALL_FDIC_201904,"1,324,853,802",PR_RECORD_ID,"30111",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"115 EAST NORTH 2ND STREET",SENECA,SOUTH CAROLINA,"29678"
ALL_FDIC_201904,"1,324,853,803",PR_RECORD_ID,"30112",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"507 NORTH MAIN STREET",RUTHERFORDTON,NORTH CAROLINA,"28139"
ALL_FDIC_201904,"1,324,853,813",PR_RECORD_ID,"30122",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"505 OLD MONTGOMERY ROAD",TUSKEGEE INSTITUTE,ALABAMA,"36088"
ALL_FDIC_201904,"1,324,853,817",PR_RECORD_ID,"30126",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"5527 BERKSHIRE VALLEY ROAD",OAK RIDGE,NEW JERSEY,"7438"
ALL_FDIC_201904,"1,324,853,840",PR_RECORD_ID,"30149",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"14 NORTH JACKSON STREET",PERRYVILLE,MISSOURI,"63775"
ALL_FDIC_201904,"1,324,853,863",PR_RECORD_ID,"30174",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,SECOND AND PINE STREETS,HARRISBURG,PENNSYLVANIA,"17105"
ALL_FDIC_201904,"1,324,853,873",PR_RECORD_ID,"30184",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"331 FAIRFIELD AVE",BELLEVUE,KENTUCKY,"41073"
ALL_FDIC_201904,"1,324,853,875",PR_RECORD_ID,"30186",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"11808 WEST CENTER ROAD",OMAHA,NEBRASKA,"68144"
ALL_FDIC_201904,"1,324,853,889",PR_RECORD_ID,"30200",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,EIGHTH & LAUREL STS,BRAINERD,MINNESOTA,"56401"
ALL_FDIC_201904,"1,324,853,893",PR_RECORD_ID,"30204",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"400 MAIN STREET",RED HILL,PENNSYLVANIA,"18076"
ALL_FDIC_201904,"1,324,853,912",PR_RECORD_ID,"30224",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"1712 EAST CARSON STREET",PITTSBURGH,PENNSYLVANIA,"15203"
ALL_FDIC_201904,"1,324,853,922",PR_RECORD_ID,"30234",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"1750 WALTON ROAD - FIRST FLOOR",BLUE BELL,PENNSYLVANIA,"19422"
ALL_FDIC_201904,"1,324,853,924",PR_RECORD_ID,"30236",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"36 WASHINGTON ST",TOMS RIVER,NEW JERSEY,"8753"
ALL_FDIC_201904,"1,324,853,929",PR_RECORD_ID,"30241",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"301 MAIN ST",SAVANNA,ILLINOIS,"61074"
ALL_FDIC_201904,"1,324,853,930",PR_RECORD_ID,"30242",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"6526 CASTOR AVENUE",PHILADELPHIA,PENNSYLVANIA,"19149"
ALL_FDIC_201904,"1,324,853,939",PR_RECORD_ID,"30251",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,SOUTH BROADWAY AT 8TH,TYLER,TEXAS,"75701"
ALL_FDIC_201904,"1,324,853,948",PR_RECORD_ID,"30260",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"79-21 METROPOLITAN AVENUE",MIDDLE VILLAGE,NEW YORK,"11379"
ALL_FDIC_201904,"1,324,853,956",PR_RECORD_ID,"30268",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"9 MEMORIAL DRIVE",ALLENDALE,NEW JERSEY,"7401"
ALL_FDIC_201904,"1,324,853,958",PR_RECORD_ID,"30270",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"1725 SULLIVAN DRIVE",BOGALUSA,LOUISIANA,"70427"
ALL_FDIC_201904,"1,324,853,962",PR_RECORD_ID,"30275",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"300 WISCONSIN AVENUE",WAUKESHA,WISCONSIN,"53186"
ALL_FDIC_201904,"1,324,853,965",PR_RECORD_ID,"30278",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"135 MAIN STREET",SAN FRANCISCO,CALIFORNIA,"94105"
ALL_FDIC_201904,"1,324,853,968",PR_RECORD_ID,"30281",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"464 MAIN STREET",WELLSVILLE,OHIO,"43968"
ALL_FDIC_201904,"1,324,853,970",PR_RECORD_ID,"30283",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"201 RANGE AVE",DENHAM SPRINGS,LOUISIANA,"70726"
ALL_FDIC_201904,"1,324,853,971",PR_RECORD_ID,"30284",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"12300 OLIVE BOULEVARD",SAINT LOUIS,MISSOURI,"63141"
ALL_FDIC_201904,"1,324,853,981",PR_RECORD_ID,"30294",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"33 SULLIVAN DRIVE",FALL RIVER,MASSACHUSETTS,"2721"
ALL_FDIC_201904,"1,324,853,983",PR_RECORD_ID,"30296",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"325 WEST 12TH ST",DALLAS,TEXAS,"75208"
ALL_FDIC_201904,"1,324,853,985",PR_RECORD_ID,"30298",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"502 WEST YAKIMA AVENUE",YAKIMA,WASHINGTON,"98902"
ALL_FDIC_201904,"1,324,854,001",PR_RECORD_ID,"30314",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"304 NORTH BROADWAY",CROOKSTON,MINNESOTA,"56716"
ALL_FDIC_201904,"1,324,854,013",PR_RECORD_ID,"30327",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"505 NORTH MAIN STREET",WAYNESVILLE,NORTH CAROLINA,"28786"
ALL_FDIC_201904,"1,324,854,033",PR_RECORD_ID,"30348",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"170 N OTTAWA ST",JOLIET,ILLINOIS,"60431"
ALL_FDIC_201904,"1,324,854,041",PR_RECORD_ID,"30357",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"132 S MONROE STREET",STREATOR,ILLINOIS,"61364"
ALL_FDIC_201904,"1,324,854,043",PR_RECORD_ID,"30359",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"301 WEST 4TH STREET",NORTH PLATTE,NEBRASKA,"69101"
ALL_FDIC_201904,"1,324,854,050",PR_RECORD_ID,"30366",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"3030 PEACHTREE ROAD N W",ATLANTA,GEORGIA,"30305"
ALL_FDIC_201904,"1,324,854,062",PR_RECORD_ID,"30379",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"200 E ABRAM STREET",ARLINGTON,TEXAS,"76010"
ALL_FDIC_201904,"1,324,854,079",PR_RECORD_ID,"30397",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"2208 WEST GENESEE ST",SYRACUSE,NEW YORK,"13219"
ALL_FDIC_201904,"1,324,854,086",PR_RECORD_ID,"30404",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"600 NORTH PINE STREET",LUMBERTON,NORTH CAROLINA,"28358"
ALL_FDIC_201904,"1,324,854,106",PR_RECORD_ID,"30425",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"207 SOUTH EAST STREET",LE ROY,ILLINOIS,"61752"
ALL_FDIC_201904,"1,324,854,132",PR_RECORD_ID,"30452",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"802 MARKET STREET",HEARNE,TEXAS,"77859"
ALL_FDIC_201904,"1,324,854,133",PR_RECORD_ID,"30453",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"10533 WEST NATIONAL AVENUE",WEST ALLIS,WISCONSIN,"53227"
ALL_FDIC_201904,"1,324,854,160",PR_RECORD_ID,"30483",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"500 EAST BROAD STREET",STATESVILLE,NORTH CAROLINA,"28677"
ALL_FDIC_201904,"1,324,854,161",PR_RECORD_ID,"30484",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"23333 EUREKA RD",TAYLOR,MICHIGAN,"48180"
ALL_FDIC_201904,"1,324,854,167",PR_RECORD_ID,"30490",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"901 W BURLINGTON ST",WESTERN SPRINGS,ILLINOIS,"60558"
ALL_FDIC_201904,"1,324,854,175",PR_RECORD_ID,"30498",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"948 ROANOKE AVENUE",ROANOKE RAPIDS,NORTH CAROLINA,"27870"
ALL_FDIC_201904,"1,324,854,183",PR_RECORD_ID,"30506",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"601 MAIN STREET",CINCINNATI,OHIO,"45202"
ALL_FDIC_201904,"1,324,854,231",PR_RECORD_ID,"30555",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"999 EAST MAIN STREET",RAVENNA,OHIO,"44266"
ALL_FDIC_201904,"1,324,854,239",PR_RECORD_ID,"30563",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"1563 WHITE BEAR AVE",ST. PAUL,MINNESOTA,"55106"
ALL_FDIC_201904,"1,324,854,251",PR_RECORD_ID,"30575",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"1777 MAIN STREET",SARASOTA,FLORIDA,"33577"
ALL_FDIC_201904,"1,324,854,255",PR_RECORD_ID,"30579",FDIC_CERT_NUM,PRIMARY_BANK_ADDR,"611 AVENUE C",BAYONNE,NEW JERSEY,"7002"
